label,label_id,precision,recall,f1_score,support,model_key,model_id,model_family,condition,seed
فشل التحويل,64,0.8888888888888888,0.4210526315789473,0.5714285714285714,57.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
فشل التعبئة,65,0.8235294117647058,0.5833333333333334,0.6829268292682927,48.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
في انتظار التعبئة,66,0.6219512195121951,0.7846153846153846,0.6938775510204082,65.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
في انتظار السحب النقدي,67,0.8909090909090909,0.7,0.784,70.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
فيزا أو ماستر كارد,68,0.8409090909090909,0.902439024390244,0.8705882352941177,41.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
قبول البطاقة,69,0.825,0.825,0.825,40.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.5925925925925926,0.6666666666666666,0.6274509803921569,48.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.8666666666666667,0.65,0.7428571428571429,40.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
لم يستلم المستلم التحويل,72,0.52,0.8478260869565217,0.6446280991735537,46.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
لماذا التحقق من الهوية,73,0.5079365079365079,0.7804878048780488,0.6153846153846154,41.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
نسيان رمز المرور,74,0.875,0.7,0.7777777777777778,40.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
نقل إلى الحساب,75,0.7246376811594203,0.847457627118644,0.78125,59.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
وصول البطاقة,76,0.4729729729729729,0.8536585365853658,0.6086956521739131,41.0,AraBERT_E3_seed_123,AraBERT_E3_seed_123,AraBERTv2-base,E3,123
آبل باي أو جوجل باي,0,0.8809523809523809,0.8809523809523809,0.8809523809523809,42.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
إرجاع الدفع بالبطاقة؟,1,0.5740740740740741,0.6739130434782609,0.62,46.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
إعادة الشحن عن طريق رسوم التحويل المصرفي,2,0.6166666666666667,0.6981132075471698,0.6548672566371682,53.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
إلغاء التحويل,3,0.8181818181818182,0.9,0.8571428571428571,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
ابتلاع البطاقة,4,0.8148148148148148,0.55,0.6567164179104478,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
استرداد الأموال غير مرئي,5,0.7631578947368421,0.725,0.7435897435897436,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
البطاقات والعملات المدعومة,6,0.7894736842105263,0.6976744186046512,0.7407407407407407,43.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
البطاقة الافتراضية لا تعمل,7,0.75,0.4090909090909091,0.5294117647058824,44.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
البطاقة المفقودة أو المسروقة,8,0.7804878048780488,0.6037735849056604,0.6808510638297872,53.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
البطاقة لا تعمل,9,0.5614035087719298,0.8,0.6597938144329897,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
التحقق من مصدر الأموال,10,0.9523809523809524,0.8333333333333334,0.8888888888888888,48.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
التعبئة عن طريق البطاقة,11,0.4680851063829787,0.4583333333333333,0.4631578947368421,48.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
التعبئة عن طريق شحن البطاقة,12,0.825,0.7857142857142857,0.8048780487804879,42.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الحصول على بطاقة احتياطية,13,0.673469387755102,0.825,0.7415730337078652,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الحصول على بطاقة افتراضية,14,0.8095238095238095,0.7391304347826086,0.7727272727272727,46.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الحصول على بطاقة افتراضية يمكن التخلص منها,15,0.7368421052631579,0.5185185185185185,0.6086956521739131,54.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الحصول على بطاقة فعلية,16,0.8205128205128205,0.8,0.810126582278481,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الدفع المباشر للدين غير معروف,17,0.8,0.6274509803921569,0.7032967032967034,51.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الدفع بالبطاقة المعلق,18,0.7894736842105263,0.5660377358490566,0.6593406593406593,53.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الدفع بالبطاقة غير معترف به,19,0.6052631578947368,0.575,0.5897435897435898,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
السحب النقدي غير معترف به,20,0.625,0.7317073170731707,0.6741573033707865,41.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الصرف عبر التطبيق,21,0.8157894736842105,0.775,0.7948717948717948,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
المستفيد غير مسموح به,22,0.6792452830188679,0.7058823529411765,0.6923076923076923,51.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
الهاتف المفقود أو المسروق,23,0.8571428571428571,0.8780487804878049,0.8674698795180723,41.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
انتظار التحويل,24,0.6111111111111112,0.5238095238095238,0.5641025641025641,42.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
انهاء حساب,25,0.8421052631578947,0.7164179104477612,0.7741935483870968,67.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
بطاقة على وشك الانتهاء,26,0.8974358974358975,0.8333333333333334,0.8641975308641975,42.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
بطاقة مخترقة,27,0.5384615384615384,0.525,0.5316455696202531,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تحرير التفاصيل الشخصية,28,0.7777777777777778,0.9333333333333332,0.8484848484848485,45.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تحصيل رسوم التحويل,29,0.5957446808510638,0.7,0.6436781609195402,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تحقق من تعبئة الرصيد,30,0.9473684210526316,0.8181818181818182,0.8780487804878049,44.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تحقق من هويتي,31,0.7948717948717948,0.775,0.7848101265822784,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تعبئة الرصيد نقدًا أو بشيك,32,0.6619718309859155,0.7580645161290323,0.706766917293233,62.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تعبئة تلقائية,33,0.796875,0.8360655737704918,0.816,61.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تغيير رمز التعريف الشخصي,34,0.9361702127659576,0.88,0.9072164948453608,50.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تفعيل بطاقتي,35,0.935483870967742,0.6590909090909091,0.7733333333333333,44.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تقدير تسليم البطاقة,36,0.6326530612244898,0.7380952380952381,0.6813186813186813,42.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تلقي الأموال,37,0.6575342465753424,0.9056603773584906,0.7619047619047619,53.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تلقي مبلغ خاطئ من النقد,38,0.6818181818181818,0.8653846153846154,0.7627118644067796,52.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تم التحصيل مرتين,39,0.8275862068965517,0.9056603773584906,0.8648648648648649,53.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تم تحصيل رسوم الدفع بالبطاقة,40,0.8363636363636363,0.7419354838709677,0.7863247863247863,62.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
تم رفض الدفع بالبطاقة,41,0.6585365853658537,0.675,0.6666666666666666,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
توقيت التحويل,42,0.66,0.825,0.7333333333333333,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
حد السن,43,0.875,0.9333333333333332,0.9032258064516128,45.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
حدود البطاقة التي يمكن التخلص منها,44,0.9069767441860463,0.8125,0.8571428571428571,48.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
حدود التعبئة,45,0.8461538461538461,0.8301886792452831,0.8380952380952381,53.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
دعم أجهزة الصراف الآلي,46,0.8409090909090909,0.902439024390244,0.8705882352941177,41.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
دعم البلد,47,0.925,0.925,0.925,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
دعم العملات الورقية,48,0.6904761904761905,0.6444444444444445,0.6666666666666666,45.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
ربط البطاقة,49,0.8363636363636363,0.8518518518518519,0.8440366972477065,54.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
رسوم إضافية على كشف الحساب,50,0.7111111111111111,0.8,0.7529411764705882,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
رسوم السحب النقدي,51,0.7647058823529411,0.6046511627906976,0.6753246753246753,43.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
رسوم الصرف,52,0.8064516129032258,0.5681818181818182,0.6666666666666666,44.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
رفض التحويل,53,0.8,0.6222222222222222,0.7,45.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
رفض السحب النقدي,54,0.7254901960784313,0.7872340425531915,0.7551020408163265,47.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
رمز التعريف الشخصي محظور,55,0.8181818181818182,0.675,0.7397260273972602,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
سعر الصرف,56,0.8048780487804879,0.825,0.8148148148148148,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.84,0.75,0.7924528301886793,56.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
سعر صرف خاطئ للسحب النقدي,58,0.7727272727272727,0.8095238095238095,0.7906976744186046,42.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
طلب استرداد,59,0.8611111111111112,0.775,0.8157894736842105,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
طلب بطاقة فعلية,60,0.6164383561643836,0.8035714285714286,0.6976744186046512,56.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
عادت تعبئة الرصيد,61,0.7575757575757576,0.5952380952380952,0.6666666666666666,42.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
عدم التلامس لا يعمل,62,0.95,0.8085106382978723,0.8735632183908046,47.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
غير قادر على التحقق من الهوية,63,0.7948717948717948,0.7560975609756098,0.775,41.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
فشل التحويل,64,0.7368421052631579,0.4912280701754385,0.5894736842105263,57.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
فشل التعبئة,65,0.8,0.5,0.6153846153846154,48.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
في انتظار التعبئة,66,0.5454545454545454,0.8307692307692308,0.6585365853658537,65.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
في انتظار السحب النقدي,67,0.9166666666666666,0.7857142857142857,0.8461538461538461,70.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
فيزا أو ماستر كارد,68,0.8181818181818182,0.8780487804878049,0.8470588235294118,41.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
قبول البطاقة,69,0.7,0.7,0.7,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.5892857142857143,0.6875,0.6346153846153846,48.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.6744186046511628,0.725,0.6987951807228916,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
لم يستلم المستلم التحويل,72,0.5625,0.782608695652174,0.6545454545454545,46.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
لماذا التحقق من الهوية,73,0.7045454545454546,0.7560975609756098,0.7294117647058823,41.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
نسيان رمز المرور,74,0.8717948717948718,0.85,0.8607594936708861,40.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
نقل إلى الحساب,75,0.6375,0.864406779661017,0.7338129496402878,59.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
وصول البطاقة,76,0.5573770491803278,0.8292682926829268,0.6666666666666666,41.0,AraBERT_E3_seed_2026,AraBERT_E3_seed_2026,AraBERTv2-base,E3,2026
آبل باي أو جوجل باي,0,0.8222222222222222,0.8809523809523809,0.8505747126436781,42.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
إرجاع الدفع بالبطاقة؟,1,0.4736842105263157,0.782608695652174,0.5901639344262295,46.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
إعادة الشحن عن طريق رسوم التحويل المصرفي,2,0.6229508196721312,0.7169811320754716,0.6666666666666666,53.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
إلغاء التحويل,3,0.875,0.875,0.875,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
ابتلاع البطاقة,4,0.7741935483870968,0.6,0.676056338028169,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
استرداد الأموال غير مرئي,5,0.7297297297297297,0.675,0.7012987012987013,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
البطاقات والعملات المدعومة,6,0.6511627906976745,0.6511627906976745,0.6511627906976745,43.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
البطاقة الافتراضية لا تعمل,7,0.875,0.3181818181818182,0.4666666666666667,44.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
البطاقة المفقودة أو المسروقة,8,0.7777777777777778,0.5283018867924528,0.6292134831460674,53.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
البطاقة لا تعمل,9,0.5689655172413793,0.825,0.673469387755102,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
التحقق من مصدر الأموال,10,0.875,0.875,0.875,48.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
التعبئة عن طريق البطاقة,11,0.625,0.4166666666666667,0.5,48.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
التعبئة عن طريق شحن البطاقة,12,0.8205128205128205,0.7619047619047619,0.7901234567901234,42.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الحصول على بطاقة احتياطية,13,0.5483870967741935,0.85,0.6666666666666666,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الحصول على بطاقة افتراضية,14,0.5666666666666667,0.7391304347826086,0.6415094339622641,46.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الحصول على بطاقة افتراضية يمكن التخلص منها,15,0.625,0.2777777777777778,0.3846153846153846,54.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الحصول على بطاقة فعلية,16,0.8157894736842105,0.775,0.7948717948717948,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الدفع المباشر للدين غير معروف,17,0.6530612244897959,0.6274509803921569,0.64,51.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الدفع بالبطاقة المعلق,18,0.8421052631578947,0.6037735849056604,0.7032967032967034,53.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الدفع بالبطاقة غير معترف به,19,0.6071428571428571,0.425,0.5,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
السحب النقدي غير معترف به,20,0.6111111111111112,0.8048780487804879,0.6947368421052632,41.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الصرف عبر التطبيق,21,0.775,0.775,0.775,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
المستفيد غير مسموح به,22,0.6346153846153846,0.6470588235294118,0.6407766990291263,51.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
الهاتف المفقود أو المسروق,23,0.7906976744186046,0.8292682926829268,0.8095238095238095,41.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
انتظار التحويل,24,0.7352941176470589,0.5952380952380952,0.6578947368421053,42.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
انهاء حساب,25,0.8387096774193549,0.7761194029850746,0.8062015503875969,67.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
بطاقة على وشك الانتهاء,26,0.8717948717948718,0.8095238095238095,0.8395061728395061,42.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
بطاقة مخترقة,27,0.6470588235294118,0.55,0.5945945945945946,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تحرير التفاصيل الشخصية,28,0.8333333333333334,0.8888888888888888,0.8602150537634409,45.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تحصيل رسوم التحويل,29,0.5625,0.675,0.6136363636363636,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تحقق من تعبئة الرصيد,30,0.945945945945946,0.7954545454545454,0.8641975308641975,44.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تحقق من هويتي,31,0.7948717948717948,0.775,0.7848101265822784,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تعبئة الرصيد نقدًا أو بشيك,32,0.7246376811594203,0.8064516129032258,0.7633587786259542,62.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تعبئة تلقائية,33,0.8867924528301887,0.7704918032786885,0.8245614035087719,61.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تغيير رمز التعريف الشخصي,34,0.8913043478260869,0.82,0.8541666666666666,50.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تفعيل بطاقتي,35,0.96,0.5454545454545454,0.6956521739130435,44.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تقدير تسليم البطاقة,36,0.7333333333333333,0.7857142857142857,0.7586206896551724,42.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تلقي الأموال,37,0.6233766233766234,0.9056603773584906,0.7384615384615385,53.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تلقي مبلغ خاطئ من النقد,38,0.7049180327868853,0.8269230769230769,0.7610619469026548,52.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تم التحصيل مرتين,39,0.8032786885245902,0.9245283018867924,0.8596491228070176,53.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تم تحصيل رسوم الدفع بالبطاقة,40,0.7076923076923077,0.7419354838709677,0.7244094488188977,62.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
تم رفض الدفع بالبطاقة,41,0.7407407407407407,0.5,0.5970149253731343,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
توقيت التحويل,42,0.5892857142857143,0.825,0.6875,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
حد السن,43,0.75,0.9333333333333332,0.8316831683168316,45.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
حدود البطاقة التي يمكن التخلص منها,44,0.7450980392156863,0.7916666666666666,0.7676767676767676,48.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
حدود التعبئة,45,0.86,0.8113207547169812,0.8349514563106796,53.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
دعم أجهزة الصراف الآلي,46,0.8085106382978723,0.926829268292683,0.8636363636363636,41.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
دعم البلد,47,0.8837209302325582,0.95,0.9156626506024096,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
دعم العملات الورقية,48,0.6470588235294118,0.7333333333333333,0.6875,45.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
ربط البطاقة,49,0.6911764705882353,0.8703703703703703,0.7704918032786885,54.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
رسوم إضافية على كشف الحساب,50,0.7142857142857143,0.75,0.7317073170731707,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
رسوم السحب النقدي,51,0.6818181818181818,0.6976744186046512,0.6896551724137931,43.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
رسوم الصرف,52,0.8387096774193549,0.5909090909090909,0.6933333333333334,44.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
رفض التحويل,53,0.8571428571428571,0.4,0.5454545454545454,45.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
رفض السحب النقدي,54,0.7291666666666666,0.7446808510638298,0.7368421052631579,47.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
رمز التعريف الشخصي محظور,55,0.8709677419354839,0.675,0.7605633802816901,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
سعر الصرف,56,0.8043478260869565,0.925,0.8604651162790697,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.8269230769230769,0.7678571428571429,0.7962962962962963,56.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
سعر صرف خاطئ للسحب النقدي,58,0.8285714285714286,0.6904761904761905,0.7532467532467533,42.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
طلب استرداد,59,0.8709677419354839,0.675,0.7605633802816901,40.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
طلب بطاقة فعلية,60,0.625,0.7142857142857143,0.6666666666666666,56.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
عادت تعبئة الرصيد,61,0.6388888888888888,0.5476190476190477,0.5897435897435898,42.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
عدم التلامس لا يعمل,62,0.9714285714285714,0.723404255319149,0.8292682926829268,47.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
غير قادر على التحقق من الهوية,63,0.9,0.6585365853658537,0.7605633802816901,41.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
فشل التحويل,64,0.7804878048780488,0.5614035087719298,0.6530612244897959,57.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
فشل التعبئة,65,0.6363636363636364,0.5833333333333334,0.6086956521739131,48.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
في انتظار التعبئة,66,0.6071428571428571,0.7846153846153846,0.6845637583892618,65.0,AraBERT_EB_seed_42,AraBERT_EB_seed_42,AraBERTv2-base,EB,42
